,identity,separability,stability,coherence,completness,congruence,selectivity,accumen,Verm_stability,fidelity,sparsity,instability,alpha,upper,sequence_length,explainer,model
0,1.0,1.0,1.0,0.26563966274261475,4.79585599899292,0.2638290226459503,0.6979903966188431,0.05160075329566856,0.7554022988505746,-0.4639719486236573,0.018796992481203006,0.5900151486622024,0.2,130,38,lime,model_1l
0,1.0,1.0,1.0,0.26810768246650696,5.385965824127197,0.2672698199748993,0.8383187189698219,0.9131450094161959,1.0,0.2564743459224701,0.018796992481203006,0.3819335401058197,0.2,130,38,shap,model_1l
0,1.0,1.0,1.0,0.3717657072468835,2.568998847994481,0.33082010025451664,0.5774961769580841,0.04587570621468927,1.0,0.14168284535408016,0.018796992481203006,0.5888888239860535,0.2,130,38,l2x,model_1l
0,1.0,1.0,1.0,0.18317106366157532,2.4718971252441406,0.2814195454120636,0.6211952924728393,0.061242937853107346,0.7309425287356321,-0.3282724380493165,0.018796992481203006,0.5967545874971925,0.2,130,38,lime,model_1l
0,1.0,1.0,1.0,0.18373313546180725,2.3316192626953125,0.28480708599090576,0.8477720871567727,0.8702824858757063,1.0,0.32312222719192507,0.018796992481203006,0.24322718381881714,0.2,130,38,shap,model_1l
0,1.0,1.0,1.0,0.3474059045261801,0.1493822658214104,0.3185876985696867,0.6967196255922318,0.040979284369114896,1.0,0.23022790551185612,0.018796992481203006,0.4888891577720642,0.2,130,38,l2x,model_1l
0,1.0,1.0,1.0,0.43931540846824646,4.358418941497803,0.3211182951927185,0.614811560511589,0.09182674199623352,0.739095785440613,-1.1592408418655396,0.018796992481203006,0.44186536377791424,0.2,130,38,lime,model_1l
0,1.0,1.0,1.0,0.4427729547023773,4.201578140258789,0.325414776802063,0.812108400464058,0.8873822975517891,1.0,-0.06387005448341365,0.018796992481203006,0.6352773308753967,0.2,130,38,shap,model_1l
0,1.0,1.0,1.0,0.5855511919369286,0.6359430449476623,0.41170834164700115,0.5824909389019013,0.03653483992467045,1.0,-0.11089324951171875,0.018796992481203006,0.43333348631858826,0.2,130,38,l2x,model_1l
0,1.0,1.0,1.0,0.25925591588020325,1.889749526977539,0.26074886322021484,0.6213561534881592,0.2943879472693032,0.7125977011494252,-0.4585743546485901,0.018796992481203006,0.7294071644002403,0.2,130,38,lime,model_1l
0,1.0,1.0,1.0,0.2624407410621643,1.7870798110961914,0.2628515362739563,0.8577931150794029,0.9127683615819209,1.0,0.269478565454483,0.018796992481203006,0.5122901797294617,0.2,130,38,shap,model_1l
0,1.0,1.0,1.0,0.43057922659187176,0.595576262716874,0.30863742921757953,0.6915336787700653,0.03932203389830509,1.0,0.18056626915931706,0.018796992481203006,0.2909087538719177,0.2,130,38,l2x,model_1l
0,1.0,1.0,1.0,0.24077892303466797,3.545180559158325,0.2872951030731201,0.6956184655427933,0.025084745762711864,0.7900536398467433,-1.0562475085258485,0.018796992481203006,0.3375929547751264,0.2,130,38,lime,model_1l
0,1.0,1.0,1.0,0.24225349724292755,3.9673049449920654,0.2911074757575989,0.8153904110193253,0.7819209039548023,1.0,-0.11010814905166622,0.018796992481203006,0.5366466045379639,0.2,130,38,shap,model_1l
0,1.0,1.0,1.0,0.37974577648437124,0.11229990933908376,0.4280474892752519,0.6733281373977661,0.07427495291902073,1.0,-0.09646453261375432,0.018796992481203006,0.7142858505249023,0.2,130,38,l2x,model_1l
0,1.0,1.0,1.0,0.24144914746284485,3.0653076171875,0.2543689012527466,0.6357418298721313,0.05160075329566856,0.5108045977011493,-0.15216556787490854,0.018796992481203006,0.5505720658283466,0.2,130,38,lime,model_2l
0,1.0,1.0,1.0,0.24472515285015106,1.571894884109497,0.26994985342025757,0.8539478063583374,0.4191337099811676,1.0,0.29464923143386845,0.018796992481203006,0.46496713161468506,0.2,130,38,shap,model_2l
0,1.0,1.0,1.0,0.3015496637140395,8.716413008705132,0.27611584554812374,0.7209359765052795,0.016798493408662907,1.0,0.20819087028503414,0.018796992481203006,0.2666667699813843,0.2,130,38,l2x,model_2l
0,1.0,1.0,1.0,0.2024463713169098,0.6046546101570129,0.32431358098983765,0.5965240299701691,0.05988700564971751,0.6086436781609195,-0.7413872241973878,0.018796992481203006,0.3205516623943112,0.2,130,38,lime,model_2l
0,1.0,1.0,1.0,0.21444745361804962,0.28134116530418396,0.32906660437583923,0.7376451388001442,0.47182674199623353,1.0,0.18497961163520815,0.018796992481203006,0.3025675117969513,0.2,130,38,shap,model_2l
0,1.0,1.0,1.0,0.28590123882041135,0.27186786470438135,0.27763927724445003,0.6226524770259857,0.027043314500941617,1.0,-0.004199945926666171,0.018796992481203006,0.3499998450279236,0.2,130,38,l2x,model_2l
0,1.0,1.0,1.0,0.4513457715511322,2.249380111694336,0.3555149734020233,0.5943371951580048,0.01559322033898305,0.8247049808429118,-1.8419439196586609,0.018796992481203006,0.3133346752207084,0.2,130,38,lime,model_2l
0,1.0,1.0,1.0,0.461078941822052,0.9363448023796082,0.3742823600769043,0.8688378080725669,0.4277966101694915,1.0,0.009251940250396773,0.018796992481203006,0.4300827980041504,0.2,130,38,shap,model_2l
0,1.0,1.0,1.0,0.4992051119517498,7.2333012328266095,0.35454721858705435,0.6136076092720032,0.04459510357815444,1.0,-0.22805150747299185,0.018796992481203006,0.5999997854232788,0.2,130,38,l2x,model_2l
0,1.0,1.0,1.0,0.2780267596244812,0.5848537683486938,0.24662062525749207,0.613366961479187,0.1467419962335217,0.5413793103448276,-0.22049518823623648,0.018796992481203006,0.3481513265782521,0.2,130,38,lime,model_2l
0,1.0,1.0,1.0,0.2927616238594055,0.09988399595022202,0.2550593614578247,0.8487533032894135,0.46757062146892653,1.0,0.30555245876312254,0.018796992481203006,0.6081868410110474,0.2,130,38,shap,model_2l
0,1.0,1.0,1.0,0.3573963131639797,4.134923709637226,0.2683370403189373,0.5696684539318084,0.034726930320150666,1.0,0.15113373994827273,0.018796992481203006,0.5999995470046997,0.2,130,38,l2x,model_2l
0,1.0,1.0,1.0,0.23208501935005188,7.388642311096191,0.3047218918800354,0.6383972227573395,0.024030131826741997,0.7615172413793104,-1.0265172839164736,0.018796992481203006,0.5914488203648065,0.2,130,38,lime,model_2l
0,1.0,1.0,1.0,0.23514504730701447,37.262908935546875,0.3194919228553772,0.8649647191166878,0.4527306967984934,1.0,0.2245791673660278,0.018796992481203006,0.3918335437774658,0.2,130,38,shap,model_2l
0,1.0,1.0,1.0,0.31672065095354884,0.2862105986327363,0.37132187764205754,0.7040796160697937,0.014463276836158192,1.0,-0.06409130096435556,0.018796992481203006,0.5714283585548401,0.2,130,38,l2x,model_2l
0,1.0,1.0,1.0,0.21880528330802917,2.044426441192627,0.22112275660037994,0.6988521844148636,0.08256120527306968,0.5434176245210727,-0.05935125350952153,0.018796992481203006,0.7251266044021604,0.2,130,38,lime,model_3l
0,1.0,1.0,1.0,0.21926811337471008,2.0014679431915283,0.2220809906721115,0.8257692262530327,0.23871939736346515,1.0,0.3970371603965759,0.018796992481203006,0.5364757776260376,0.2,130,38,shap,model_3l
0,1.0,1.0,1.0,0.334062965953308,13.192554688610887,0.30644347602735195,0.6698882043361664,0.04256120527306967,1.0,0.3213540256023407,0.018796992481203006,0.6666660308837891,0.2,130,38,l2x,model_3l
0,1.0,1.0,1.0,0.17569229006767273,1.7961543798446655,0.28598514199256897,0.7098851710557937,0.033446327683615815,0.6881379310344828,-0.061625683307647616,0.018796992481203006,0.4932605345467508,0.2,130,38,lime,model_3l
0,1.0,1.0,1.0,0.17572525143623352,1.7576816082000732,0.28676334023475647,0.8199759095907211,0.23984934086628998,1.0,0.2887776494026184,0.018796992481203006,0.5469119548797607,0.2,130,38,shap,model_3l
0,1.0,1.0,1.0,0.31070186746431283,0.3383994271034064,0.2992456435735027,0.6370667219161987,0.02711864406779662,1.0,0.20280427932739253,0.018796992481203006,0.4000004529953003,0.2,130,38,l2x,model_3l
0,1.0,1.0,1.0,0.4158819615840912,7.747906684875488,0.316762775182724,0.6395203024148941,0.008662900188323918,0.7146360153256703,-0.3990588545799256,0.018796992481203006,0.5026387992131114,0.2,130,38,lime,model_3l
0,1.0,1.0,1.0,0.41667240858078003,7.576224327087402,0.31804776191711426,0.8506334900856019,0.5337099811676083,1.0,0.05932296514511104,0.018796992481203006,0.48724615573883057,0.2,130,38,shap,model_3l
0,1.0,1.0,1.0,0.5383886261481161,7.051181953368041,0.3881615192443656,0.7011634141206742,0.028399246704331454,1.0,-0.10949018597602844,0.018796992481203006,0.39999955892562866,0.2,130,38,l2x,model_3l
0,1.0,1.0,1.0,0.24231043457984924,0.7552255392074585,0.2521084249019623,0.6764940738677978,0.12225988700564969,0.5148812260536397,-0.07508277893066406,0.018796992481203006,0.2547969582114564,0.2,130,38,lime,model_3l
0,1.0,1.0,1.0,0.24333223700523376,0.7360893487930298,0.25270164012908936,0.823958021402359,0.24225988700564974,1.0,0.3017568171024323,0.018796992481203006,0.3864460289478302,0.2,130,38,shap,model_3l
0,1.0,1.0,1.0,0.3891580458454599,2.8857322155210516,0.28844924098771935,0.6613737970590592,0.02222222222222222,1.0,0.19377907514572146,0.018796992481203006,0.3999994099140167,0.2,130,38,l2x,model_3l
0,1.0,1.0,1.0,0.2162509709596634,4.59608268737793,0.27019232511520386,0.709808087348938,0.0271939736346516,0.6860996168582375,-0.1016162633895874,0.018796992481203006,0.5953476021830636,0.2,130,38,lime,model_3l
0,1.0,1.0,1.0,0.21642860770225525,4.760341644287109,0.2711884081363678,0.8619445875287056,0.28030131826742,1.0,0.2968877613544464,0.018796992481203006,0.651084303855896,0.2,130,38,shap,model_3l
0,1.0,1.0,1.0,0.33720464182057375,0.16893787999300805,0.4026678067338189,0.6976033389568329,0.04143126177024482,1.0,0.19584320783615117,0.018796992481203006,0.5333330035209656,0.2,130,38,l2x,model_3l
0,1.0,1.0,1.0,0.2734360098838806,11.017135620117188,0.26952022314071655,0.687267979979515,0.12363465160075329,0.6453333333333333,-0.15045540332794194,0.018796992481203006,0.508949407621868,0.2,130,38,lime,model_4l
0,1.0,1.0,1.0,0.2749539911746979,13.102839469909668,0.27203190326690674,0.9625422034412623,0.38011299435028245,1.0,0.3522335886955261,0.018796992481203006,0.46509748697280884,0.2,130,38,shap,model_4l
0,1.0,1.0,1.0,0.31251182086361073,21.344389873373565,0.27640518739868464,0.6453360140323638,0.026892655367231632,1.0,0.2732720851898194,0.018796992481203006,0.45000049471855164,0.2,130,38,l2x,model_4l
0,1.0,1.0,1.0,0.21761155128479004,0.5528413653373718,0.29463744163513184,0.6593505561351776,0.10267419962335218,0.7268659003831418,-0.11074514389038081,0.018796992481203006,0.41211407920857646,0.2,130,38,lime,model_4l
0,1.0,1.0,1.0,0.21932145953178406,0.5167362689971924,0.295913428068161,0.9520602785050869,0.5410169491525424,1.0,0.36260322928428645,0.018796992481203006,0.3962354063987732,0.2,130,38,shap,model_4l
0,1.0,1.0,1.0,0.29528439458115374,1.7360040832608081,0.27434895143417987,0.6442372560501098,0.026290018832391727,1.0,0.30370125770568845,0.018796992481203006,0.4999985694885254,0.2,130,38,l2x,model_4l
0,1.0,1.0,1.0,0.44374775886535645,6.318338871002197,0.3518540561199188,0.620007774233818,0.1032768361581921,0.9001226053639847,-0.3850911378860473,0.018796992481203006,0.42721213666562835,0.2,130,38,lime,model_4l
0,1.0,1.0,1.0,0.44715356826782227,6.09016752243042,0.3556439280509949,0.9564139459282159,0.7029755178907722,1.0,0.3024765908718109,0.018796992481203006,0.4167405664920807,0.2,130,38,shap,model_4l
0,1.0,1.0,1.0,0.5015832288764118,9.965337148769034,0.3530889495323477,0.5481014132499695,0.041054613935969875,1.0,0.24735755920410152,0.018796992481203006,0.4833334982395172,0.2,130,38,l2x,model_4l
0,1.0,1.0,1.0,0.31835275888442993,1.4640105962753296,0.2581087350845337,0.6405003696680069,0.11984934086629004,0.6922145593869731,-0.16138914823532113,0.018796992481203006,0.41143790030412214,0.2,130,38,lime,model_4l
0,1.0,1.0,1.0,0.3217083811759949,1.3743494749069214,0.2603312134742737,0.9541509367525578,0.5429755178907721,1.0,0.41216737031936646,0.018796992481203006,0.30912545323371887,0.2,130,38,shap,model_4l
0,1.0,1.0,1.0,0.3559263929030394,5.988782182592291,0.2662827936287732,0.5921128153800964,0.04512241054613936,1.0,0.35009304285049436,0.018796992481203006,0.5714283585548401,0.2,130,38,l2x,model_4l
0,1.0,1.0,1.0,0.2532685697078705,8.081314086914062,0.3247029781341553,0.6538465440273284,0.11540489642184559,0.8450881226053639,-0.668938970565796,0.018796992481203006,0.6580537312839445,0.2,130,38,lime,model_4l
0,1.0,1.0,1.0,0.25413572788238525,9.232492446899414,0.3268990218639374,0.9473084647208452,0.8586817325800377,1.0,0.206406706571579,0.018796992481203006,0.5061253309249878,0.2,130,38,shap,model_4l
0,1.0,1.0,1.0,0.3173756265410739,0.2796742887987235,0.3689935025388144,0.6231260150671005,0.05491525423728814,1.0,0.08708035945892334,0.018796992481203006,0.48571401834487915,0.2,130,38,l2x,model_4l
